CUST_ID,LAST_NAME,FIRST_NAME,STREET_ADDRESS,POSTAL_CODE,CITY_ID,CITY,STATE_PROVINCE_ID,STATE_PROVINCE,COUNTRY_ID,COUNTRY,CONTINENT_ID,CONTINENT,AGE,COMMUTE_DISTANCE,CREDIT_BALANCE,EDUCATION,EMAIL,FULL_TIME,GENDER,HOUSEHOLD_SIZE,INCOME,INCOME_LEVEL,INSUFF_FUNDS_INCIDENTS,JOB_TYPE,LATE_MORT_RENT_PMTS,MARITAL_STATUS,MORTGAGE_AMT,NUM_CARS,NUM_MORTGAGES,PET,PROMOTION_RESPONSE,RENT_OWN,SEG,WORK_EXPERIENCE,YRS_CURRENT_EMPLOYER,YRS_CUSTOMER,YRS_RESIDENCE,COUNTRY_CODE,USERNAME
1034378,Le,Melvin,804 Pleasant St ,02301-3055,69750,Brockton,1136,Massachusetts,102,United States,11,North America,77,1,75,Bachelors,Melvin.Le@oraclemail.com,No,Male,1,117794,"F: 110,000 - 129,999",0,Skilled,0,S,0,1,0,Dog,0,Own,10,48,2,2,2,US,guest4251
1089516,Pomarès,Darvell,16 RUE DU DOCTEUR FANTON,13200,66613,ARLES,1002,,160,France,14,Europe,59,7,211,Masters,Darvell.Pomarès@oraclemail.com,Yes,Male,2,76714,"D: 70,000 - 89,999",1,Labor,0,M,15933,2,1,Cat,0,Own,8,38,26,8,4,FR,guest472
1089829,Turquet,Paige,RUE ANDRÉ-MARIE AMPÈRE,71530,89253,CHAMPFORGEUIL,1002,,160,France,14,Europe,35,23,163,Associates,Paige.Turquet@oraclemail.com,Yes,Female,2,88894,"D: 70,000 - 89,999",1,Sales,0,M,291250,2,1,Dog,0,Own,2,16,8,5,0.875,FR,guest233
1089867,Barbusse,Lancelin,ROUTE DE LA VALLÉE DES BAUX,13520,64567,PARADOU,1002,,160,France,14,Europe,40,8,180,Bachelors,Lancelin.Barbusse@oraclemail.com,Yes,Male,5,108404,"E: 90,000 - 109,999",0,Labor,0,M,290000,2,2,Other,0,Own,6,22,15,8,13,FR,guest1906
1089964,Ballard,Samuel,11111 Brookshire Ave,90241,36326,Downey,1134,California,102,United States,11,North America,25,23,573,Doctorate,Samuel.Ballard@oraclemail.com,Yes,Male,1,73206,"D: 70,000 - 89,999",2,Professional,2,S,214000,1,1,Dog,0,Own,4,6,3,6,3,US,guest356
1090239,Kirkland,Robyn,3400 Lomita Blvd Ste 301,90506,10755,Torrance,1134,California,102,United States,11,North America,72,-1,47,Doctorate,Robyn.Kirkland@oraclemail.com,,Female,1,109424,"E: 90,000 - 109,999",0,Skilled,0,S,0,1,0,Unknown,0,Own,10,7,,13,3,US,guest4377
1090713,Foucher,Dix,,88800,107947,VITTEL,1002,,160,France,14,Europe,39,39,198,Masters,Dix.Foucher@oraclemail.com,Yes,Male,1,86703,"D: 70,000 - 89,999",1,Labor,1,S,214000,1,1,Dog,0,Own,4,17,8,2,3,FR,guest317
1091566,Kline,Bessie,22300 Germain St,91311,81552,Chatsworth,1134,California,102,United States,11,North America,71,-1,171,Bachelors,Bessie.Kline@oraclemail.com,,Female,2,110820,"F: 110,000 - 129,999",0,Skilled,0,M,0,2,0,Dog,0,Own,10,20,,2,2,US,guest4260
1091618,Hutchinson,Kieth,16150 Sherman Way ,91406-3938,83622,Van Nuys,1134,California,102,United States,11,North America,30,14,451,LessThanHS,Kieth.Hutchinson@oraclemail.com,Yes,Male,1,35620,"B: 30,000 - 49,999",0,Labor,0,S,0,1,0,Unknown,0,Rent,4,1,1,1,3,US,guest301
1091809,Chase,Marlin,1015 Grandview ,91201,61625,Glendale,1134,California,102,United States,11,North America,56,17,104,Doctorate,Marlin.Chase@oraclemail.com,Yes,Male,2,84862,"D: 70,000 - 89,999",0,Business,0,M,0,2,0,Other,0,Rent,8,27,25,7,1,US,guest698
1091884,Dhinnin,Durand,,23460,86140,SAINT-MARC-À-LOUBAUD,1002,,160,France,14,Europe,16,10,0,Unknown,Durand.Dhinnin@oraclemail.com,Yes,Male,7,3966,"A: Below 30,000",0,Professional,0,S,0,1,0,Dog,0,,1,2,0,1,16,FR,guest2717
1091926,Reynolds,Elwood,1600 W Whittier Blvd ,90640-4308,53896,Montebello,1134,California,102,United States,11,North America,28,8,985,High School,Elwood.Reynolds@oraclemail.com,No,Male,4,17428,"A: Below 30,000",0,Skilled,4,M,0,2,0,Unknown,0,Rent,3,3,2,5,2,US,guest4174
1092376,Gates,Stella,4901 E. Carson Street,90807,10753,Long Beach,1134,California,102,United States,11,North America,42,7,202,High School,Stella.Gates@oraclemail.com,Yes,Female,2,14740,"A: Below 30,000",1,Business,1,S,200000,2,1,Unknown,0,Own,7,20,5,6,16,US,guest2456
1092737,Santos,Kendrick,307 E Clara St,93041,23504,Port Hueneme,1134,California,102,United States,11,North America,55,17,260,Doctorate,Kendrick.Santos@oraclemail.com,Yes,Male,2,112483,"F: 110,000 - 129,999",0,Sales,0,M,0,2,0,Other,0,Own,8,13,13,10,23,US,guest686
1092967,Watts,Colby,8825 Wilshire Blvd,90211,106009,Beverly Hills,1134,California,102,United States,11,North America,35,39,97,Associates,Colby.Watts@oraclemail.com,Yes,Male,1,19959,"A: Below 30,000",2,Skilled,2,S,226000,1,1,Unknown,0,Own,4,17,7,3,2,US,guest460
1093292,Walleme,Leondrea,4 RUE DE PONTARLIER,25600,96930,SOCHAUX,1002,,160,France,14,Europe,59,1,52,Masters,Leondrea.Walleme@oraclemail.com,Yes,Female,2,89270,"D: 70,000 - 89,999",0,Business,0,S,0,1,0,Unknown,0,Rent,9,15,15,8,6,FR,guest2430
1093326,Le Nain,Margery,23 RUE D'ALSACE,88230,23729,PLAINFAING,1002,,160,France,14,Europe,54,0,393,Bachelors,Margery.Le Nain@oraclemail.com,,Female,5,84332,"D: 70,000 - 89,999",0,Services,0,M,280000,1,2,Unknown,0,Own,7,13,,2,10,FR,guest4506
1093444,Rault,Claudine,AVENUE PAULIN TALABOT,13200,36589,ARLES,1002,,160,France,14,Europe,49,17,41,Associates,Claudine.Rault@oraclemail.com,Yes,Female,1,73560,"D: 70,000 - 89,999",0,Professional,0,S,0,1,0,Cat,0,Rent,7,30,12,1,12,FR,guest2682
1093562,Jobert,Janette,5 RUE DES ANCÊTRES,68000,55666,COLMAR,1002,,160,France,14,Europe,25,19,70,Masters,Janette.Jobert@oraclemail.com,Yes,Female,1,29528,"A: Below 30,000",0,Professional,0,S,0,1,0,Unknown,0,Rent,5,6,2,5,2,FR,guest4451
1093650,Hugo,Bailey,IMPASSE DU MOULIN DE LA BOSSE,85740,107709,L'ÉPINE,1002,,160,France,14,Europe,44,4,167,Doctorate,Bailey.Hugo@oraclemail.com,Yes,Male,1,88959,"D: 70,000 - 89,999",0,Sales,0,S,300000,1,1,Unknown,0,Own,6,8,2,10,15,FR,guest2226
1093680,Castets,Rocke,BOULEVARD LAMARTINE,13600,56890,LA CIOTAT,1002,,160,France,14,Europe,64,4,139,Masters,Rocke.Castets@oraclemail.com,Yes,Male,2,115531,"F: 110,000 - 129,999",1,Business,0,M,36801,2,1,Unknown,0,Own,8,21,18,0,1,FR,guest575
1093713,Fantin,Evon,20 RUE SAINTE-GERTRUDE,68920,10960,WETTOLSHEIM,1002,,160,France,14,Europe,58,19,388,Masters,Evon.Fantin@oraclemail.com,No,Female,2,66869,"C: 50,000 - 69,999",0,Scientific,0,M,0,2,0,Cat,0,Own,8,12,12,8,22,FR,guest840
1094263,Lit,Raimond,PLACE DE LA LIBÉRATION,6240,101716,BEAUSOLEIL,1002,,160,France,14,Europe,50,21,163,Masters,Raimond.Lit@oraclemail.com,Yes,Male,3,108549,"E: 90,000 - 109,999",0,Business,0,M,470000,2,2,Dog,0,Own,6,10,10,8,8,FR,guest1265
1094886,Ardant,Travers,10 RUE JEAN POURCHIER,13720,23841,LA BOUILLADISSE,1002,,160,France,14,Europe,34,8,424,Masters,Travers.Ardant@oraclemail.com,Yes,Male,1,70873,"D: 70,000 - 89,999",1,Professional,1,S,214000,1,1,Dog,0,Own,4,6,6,2,3,FR,guest306
1095159,Bossoire,Laciann,36 RUE DU SERGENT BLANDAN,54000,36451,NANCY,1002,,160,France,14,Europe,63,4,124,Masters,Laciann.Bossoire@oraclemail.com,No,Female,2,87841,"D: 70,000 - 89,999",0,Business,0,S,0,1,0,Unknown,0,Rent,9,17,11,6,1,FR,guest1326
1137937,Chiba,Miu,,,93468,Tsukuba,1112,Tokyo,128,Japan,16,Asia,74,-1,120,Bachelors,Miu.Chiba@oraclemail.com,,Female,2,78882,"D: 70,000 - 89,999",0,Business,0,M,0,2,0,Dog,0,Own,10,16,,6,6,JP,
1021445,Branch,Lucas,1471 33rd Avenue,94105,111457,San Francisco,1134,California,102,United States,11,North America,74,6,46,Masters,Lucas.Branch@oraclemail.com,No,Male,2,40906,"B: 30,000 - 49,999",0,Sales,0,M,0,1,0,Unknown,0,Rent,10,44,3,13,3,US,guest3033
1021692,Holmes,Marta,614 Grand Ave,94612,50302,Oakland,1134,California,102,United States,11,North America,21,5,250,High School,Marta.Holmes@oraclemail.com,Yes,Female,6,28761,"A: Below 30,000",0,Labor,0,M,0,1,0,Dog,0,Rent,1,4,2,1,2,US,guest2120
1021878,Curtis,Lincoln,2728 Durant Avenue,94704-1796,56756,Berkeley,1134,California,102,United States,11,North America,30,36,564,LessThanHS,Lincoln.Curtis@oraclemail.com,Yes,Male,1,3014,"A: Below 30,000",0,Professional,0,S,0,1,0,Unknown,0,Rent,4,11,1,1,1,US,guest420
1022000,Compton,Fredric,1150 Francisco St,94128,111457,San Francisco,1134,California,102,United States,11,North America,29,16,865,LessThanHS,Fredric.Compton@oraclemail.com,Yes,Male,1,24263,"A: Below 30,000",0,Business,0,S,238000,1,1,Dog,0,Own,4,8,1,4,1,US,guest435
1022288,Lee,Monty,326 Main St 328,11735,93276,Farmingdale,1079,New York,102,United States,11,North America,23,34,791,Doctorate,Monty.Lee@oraclemail.com,Yes,Male,1,105874,"E: 90,000 - 109,999",2,Professional,2,S,214000,1,1,Dog,0,Own,4,3,3,6,3,US,guest462
1022338,Curry,Morton,101 Twin Dolphin Dr,94065,109097,Redwood City,1134,California,102,United States,11,North America,70,-1,98,Doctorate,Morton.Curry@oraclemail.com,,Male,1,101948,"E: 90,000 - 109,999",0,Skilled,0,S,0,1,0,Cat,0,Own,10,48,,3,3,US,guest4698
1022388,Whitaker,Roxie,1212 Village Place,7438,35739,Oak Ridge,1079,New York,102,United States,11,North America,48,0,482,Associates,Roxie.Whitaker@oraclemail.com,,Female,4,65139,"C: 50,000 - 69,999",0,Professional,0,M,0,3,0,Unknown,0,Rent,7,23,,5,17,US,guest2693
1022502,Coffey,Jesus,165 E 2nd St ,11501-3523,10216,Mineola,1079,New York,102,United States,11,North America,65,2,284,Doctorate,Jesus.Coffey@oraclemail.com,No,Male,3,76614,"D: 70,000 - 89,999",1,Business,1,S,0,0,0,Cat,0,Rent,9,32,21,3,9,US,guest1970
1022583,Sanders,Vicky,Po Box 278,10924,22901,Goshen,1079,New York,102,United States,11,North America,23,1,396,High School,Vicky.Sanders@oraclemail.com,Yes,Female,2,16458,"A: Below 30,000",1,Business,0,M,0,2,0,Other,0,Rent,2,2,2,5,5,US,guest160
1022848,Sosa,Dewitt,315 Smith St,11735,93276,Farmingdale,1079,New York,102,United States,11,North America,75,-1,31,Masters,Dewitt.Sosa@oraclemail.com,,Male,2,95130,"E: 90,000 - 109,999",0,Business,0,M,0,1,0,Cat,0,Own,10,31,,7,7,US,guest3352
1025655,Allen,Vern,6 Corporate Center Dr,11747,10245,Melville,1079,New York,102,United States,11,North America,73,-1,87,Bachelors,Vern.Allen@oraclemail.com,,Male,1,77995,"D: 70,000 - 89,999",0,Business,0,S,0,1,0,Dog,0,Own,10,37,,10,10,US,guest2141
1026039,Nieves,Sherri,921 Susana St,94553,35647,Martinez,1134,California,102,United States,11,North America,68,-1,40,Doctorate,Sherri.Nieves@oraclemail.com,,Female,1,46895,"B: 30,000 - 49,999",0,Professional,0,S,160000,1,1,Unknown,0,Own,9,9,,1,4,US,guest1273
1026331,Gray,Eric,2620 Flores St,94403,10165,San Mateo,1134,California,102,United States,11,North America,32,8,497,Masters,Eric.Gray@oraclemail.com,Yes,Male,1,94553,"E: 90,000 - 109,999",1,Scientific,1,S,0,1,0,Unknown,0,Rent,4,4,1,5,1,US,guest232
1026369,Oneill,Juliet,103 Roxy Ave,8820,10246,Edison,1079,New York,102,United States,11,North America,69,-1,179,Doctorate,Juliet.Oneill@oraclemail.com,,Female,2,45156,"B: 30,000 - 49,999",1,Professional,0,M,0,2,0,Other,0,Rent,8,28,,9,1,US,guest581
1026686,Diaz,Estelle,4600 Student Ln,95130,95450,San Jose,1134,California,102,United States,11,North America,73,-1,22,Masters,Estelle.Diaz@oraclemail.com,,Female,2,63600,"C: 50,000 - 69,999",0,Professional,0,M,0,1,0,Cat,0,Own,10,31,,11,1,US,guest3914
1026792,Vaughan,Laurence,19111 Pruneridge Ave,95015,105086,Cupertino,1134,California,102,United States,11,North America,74,-1,129,Bachelors,Laurence.Vaughan@oraclemail.com,,Male,2,56945,"C: 50,000 - 69,999",0,Professional,0,M,0,2,0,Other,0,Own,10,4,,20,10,US,guest4378
1027053,Watkins,Mohammad,6500 Dublin Blvd Ste 202,94568,111304,Dublin,1134,California,102,United States,11,North America,73,-1,106,Masters,Mohammad.Watkins@oraclemail.com,,Male,1,76327,"D: 70,000 - 89,999",0,Skilled,0,S,0,1,0,Unknown,0,Own,10,48,,9,9,US,guest3187
1027141,Shaw,Connie,2777 Cleveland Ave,95407,74518,Santa Rosa,1134,California,102,United States,11,North America,61,2,227,Associates,Connie.Shaw@oraclemail.com,No,Female,3,72633,"D: 70,000 - 89,999",0,Scientific,0,S,130000,0,1,Unknown,0,Own,9,29,5,0,7,US,guest2258
1027250,Sanders,Rajeeb,1548 Notre Dame Avenue,94002,99855,Belmont,1134,California,102,United States,11,North America,23,8,409,Associates,Rajeeb.Sanders@oraclemail.com,Yes,Male,1,1245,"A: Below 30,000",2,Business,2,S,0,1,0,Unknown,0,Rent,4,4,3,3,3,US,guest90
1027321,Haney,Chi,Nine Willow Brook Ct,94954,10206,Petaluma,1134,California,102,United States,11,North America,19,0,0,LessThanHS,Chi.Haney@oraclemail.com,No,Male,4,18837,"A: Below 30,000",0,Skilled,0,S,0,0,0,Cat,0,,1,4,0,2,19,US,guest2134
1027407,Oliver,Brandi,699 Sir Francis Drake Blvd,94904,10207,Kentfield,1134,California,102,United States,11,North America,60,10,142,Masters,Brandi.Oliver@oraclemail.com,No,Female,2,67382,"C: 50,000 - 69,999",0,Scientific,0,M,0,2,0,Cat,0,Own,8,22,13,8,29,US,guest756
1027738,Franklin,Alvin,13128 San Pablo Ave,94803-2509,54733,Richmond,1134,California,102,United States,11,North America,33,2,346,Bachelors,Alvin.Franklin@oraclemail.com,Yes,Male,1,109318,"E: 90,000 - 109,999",0,Sales,0,S,190000,1,1,Dog,0,Own,4,15,10,4,5,US,guest22
1027743,Glenn,Annette,2600 Barrett Ave Rm 201,94804,54733,Richmond,1134,California,102,United States,11,North America,65,5,86,Doctorate,Annette.Glenn@oraclemail.com,Yes,Female,2,49836,"B: 30,000 - 49,999",1,Sales,0,M,0,2,0,Unknown,0,Rent,8,40,8,3,3,US,guest897
1027777,Fitzgerald,Kristi,1501 Mendocino Ave,95401,74518,Santa Rosa,1134,California,102,United States,11,North America,16,0,0,Unknown,Kristi.Fitzgerald@oraclemail.com,No,Female,4,11040,"A: Below 30,000",0,Labor,0,S,0,0,0,Cat,0,,1,4,0,2,16,US,guest3937
1028115,Rosa,Terry,2 Bon Air Rd Ste 100,94939,55763,Larkspur,1134,California,102,United States,11,North America,41,40,32,Doctorate,Terry.Rosa@oraclemail.com,Yes,Male,1,94397,"E: 90,000 - 109,999",0,Sales,0,S,300000,1,1,Unknown,0,Own,6,17,6,10,15,US,guest2412
1028510,Orr,Janell,450 Clarkson Ave. Box 37,11203,106139,Brooklyn,1079,New York,102,United States,11,North America,77,-1,103,Masters,Janell.Orr@oraclemail.com,,Female,2,113764,"F: 110,000 - 129,999",0,Professional,0,M,0,2,0,Other,0,Own,10,30,,16,40,US,guest4130
1028687,Pratt,Lois,3715 13th St ,11101-6024,71571,Long Island City,1079,New York,102,United States,11,North America,20,4,0,High School,Lois.Pratt@oraclemail.com,No,Female,6,16340,"A: Below 30,000",0,Scientific,0,S,0,0,0,Unknown,0,,1,2,1,0,20,US,guest2228
1029044,Leonard,Walter,330 N Broadway,10960,68332,Nyack,1079,New York,102,United States,11,North America,68,-1,329,Doctorate,Walter.Leonard@oraclemail.com,,Male,2,73687,"D: 70,000 - 89,999",1,Business,3,M,0,2,0,Other,0,Rent,8,49,,4,4,US,guest812
1029197,Frazier,Hester,170 Alameda De Las Pulgas ,94062,109097,Redwood City,1134,California,102,United States,11,North America,45,11,275,Doctorate,Hester.Frazier@oraclemail.com,Yes,Female,7,70370,"D: 70,000 - 89,999",0,Business,0,M,480000,3,2,Unknown,0,Own,7,3,3,2,9,US,guest1425
1055380,Cole,Ronald,1301 Atwood Av ,2919,92781,Johnston,1136,Massachusetts,102,United States,11,North America,41,8,87,Bachelors,Ronald.Cole@oraclemail.com,Yes,Male,5,71045,"D: 70,000 - 89,999",0,Professional,0,M,190000,2,2,Other,0,Own,6,12,7,2,7,US,guest2289
1055822,Callahan,Henry,10 Leah St,2919,92781,Johnston,1136,Massachusetts,102,United States,11,North America,17,-1,0,LessThanHS,Henry.Callahan@oraclemail.com,,Male,8,14047,"A: Below 30,000",0,Skilled,0,S,0,1,0,Dog,0,,1,1,,1,17,US,guest1418
1055828,Cannon,Beryl,1526 Atwood Ave,2919,92781,Johnston,1136,Massachusetts,102,United States,11,North America,20,6,0,LessThanHS,Beryl.Cannon@oraclemail.com,Yes,Female,6,2297,"A: Below 30,000",0,Scientific,0,S,0,1,0,Dog,0,,1,4,0,1,20,US,guest3515
1056106,Blair,Lori,147 Pond St,2038,84508,Franklin,1136,Massachusetts,102,United States,11,North America,63,0,117,Bachelors,Lori.Blair@oraclemail.com,Yes,Female,2,103867,"E: 90,000 - 109,999",1,Business,0,M,0,2,0,Dog,0,Own,8,13,12,7,29,US,guest796
1056193,Russell,Bill,300 South St ,02467-3658,72969,Boston College,1136,Massachusetts,102,United States,11,North America,68,4,95,High School,Bill.Russell@oraclemail.com,No,Male,1,7147,"A: Below 30,000",0,Business,0,S,0,0,0,Unknown,0,Rent,9,45,2,2,17,US,guest1900
1056235,Zein,Della,,,69482,`Amrus,1004,Cairo,103,Egypt,15,Africa,22,10,41,Bachelors,Della.Zein@oraclemail.com,Yes,Male,2,30021,"B: 30,000 - 49,999",0,Business,0,M,0,2,0,Unknown,0,Rent,2,4,1,5,5,EG,guest118
1057372,Salazar,Dylan,1010 Waltham St,2421,71695,Lexington,1136,Massachusetts,102,United States,11,North America,20,18,0,LessThanHS,Dylan.Salazar@oraclemail.com,Yes,Male,8,32054,"B: 30,000 - 49,999",0,Business,0,S,0,1,0,Dog,0,,1,4,0,1,20,US,guest2297
1023407,Byers,Corine,30 Cragmere Rd ,10901-7520,110762,Suffern,1079,New York,102,United States,11,North America,80,-1,183,Bachelors,Corine.Byers@oraclemail.com,,Female,1,66808,"C: 50,000 - 69,999",0,Scientific,0,S,0,1,0,Other,0,Own,10,29,,12,2,US,guest4639
1023930,Mcknight,Olga,333 Earle Ovington Blvd.,11553,78809,Uniondale,1079,New York,102,United States,11,North America,52,16,91,High School,Olga.Mcknight@oraclemail.com,Yes,Female,1,11780,"A: Below 30,000",0,Business,0,S,0,1,0,Cat,0,Rent,7,29,5,5,19,US,guest1337
1050200,Vaughan,Dannie,180 Summer St,2148,101828,Malden,1136,Massachusetts,102,United States,11,North America,49,15,299,Doctorate,Dannie.Vaughan@oraclemail.com,Yes,Male,1,49467,"B: 30,000 - 49,999",2,Services,3,S,120000,1,1,Unknown,0,Own,6,10,1,2,20,US,guest1407
1050214,Bailey,Lakeisha,14 Crosby Dr,1730,22942,Bedford,1136,Massachusetts,102,United States,11,North America,52,0,145,High School,Lakeisha.Bailey@oraclemail.com,,Female,3,73934,"D: 70,000 - 89,999",0,Professional,0,M,60000,2,2,Unknown,0,Own,7,22,,4,11,US,guest2875
1050789,Chan,Cassandra,4 School House Rd ,01930-2702,81905,Gloucester,1136,Massachusetts,102,United States,11,North America,40,8,38,Doctorate,Cassandra.Chan@oraclemail.com,Yes,Female,1,85022,"D: 70,000 - 89,999",0,Skilled,0,S,0,1,0,Unknown,0,Rent,7,3,3,1,12,US,guest3145
1052368,Pichai,Abhasvara,,,35923,Nalgora,1081,West Bengal,127,India,16,Asia,31,35,625,Doctorate,Abhasvara.Pichai@oraclemail.com,Yes,Male,1,27846,"A: Below 30,000",2,Skilled,2,S,226000,1,1,Dog,0,Own,4,2,2,6,2,IN,guest249
1052532,Vinuta,Amaranagana,,,35889,Kankinara,1081,West Bengal,127,India,16,Asia,76,0,129,Bachelors,Amaranagana.Vinuta@oraclemail.com,No,Female,1,27028,"A: Below 30,000",0,Skilled,0,S,0,1,0,Other,0,Own,10,6,1,16,6,IN,guest2710
1052636,Delacruz,Yong,204 Perry Ave #1,1605,35800,Worcester,1136,Massachusetts,102,United States,11,North America,24,12,207,Doctorate,Yong.Delacruz@oraclemail.com,Yes,Male,1,112122,"F: 110,000 - 129,999",2,Sales,2,S,0,1,0,Unknown,0,Rent,4,5,3,3,3,US,guest318
1052678,Crosby,Sang,200 High Service Avenue,2904,53925,North Providence,1136,Massachusetts,102,United States,11,North America,34,16,65,Bachelors,Sang.Crosby@oraclemail.com,Yes,Female,2,96832,"E: 90,000 - 109,999",0,Scientific,0,M,291500,2,1,Cat,0,Own,2,9,7,1,0.85,US,guest58
1052819,Copeland,Carolina,242 Clinton St ,02895-3215,35881,Woonsocket,1136,Massachusetts,102,United States,11,North America,23,1,32,Doctorate,Carolina.Copeland@oraclemail.com,Yes,Female,1,77714,"D: 70,000 - 89,999",0,Professional,0,S,0,1,0,Unknown,0,Rent,5,3,3,3,3,US,guest4037
1052985,Roy,Heather,P. O. Box 681,1720,85639,Acton,1136,Massachusetts,102,United States,11,North America,67,9,465,Bachelors,Heather.Roy@oraclemail.com,No,Female,2,78487,"D: 70,000 - 89,999",2,Professional,1,M,0,2,0,Unknown,0,Own,8,39,1,11,20,US,guest918
1053296,Hill,Ken,135 Adams St.,2169,82105,Quincy,1136,Massachusetts,102,United States,11,North America,34,2,141,LessThanHS,Ken.Hill@oraclemail.com,No,Male,3,19888,"A: Below 30,000",1,Business,3,M,290000,1,1,Dog,0,Own,3,16,5,3,3,US,guest4044
1053529,Rodgers,Gena,315 Turnpike Street Math & Computer Science,1845,88045,North Andover,1136,Massachusetts,102,United States,11,North America,20,2,0,Associates,Gena.Rodgers@oraclemail.com,No,Female,9,31028,"B: 30,000 - 49,999",0,Services,0,S,0,0,0,Unknown,0,,1,5,2,0,20,US,guest2552
1053793,Gates,Martina,160 Derby St Ste 336,2043,67078,Hingham,1136,Massachusetts,102,United States,11,North America,36,1,224,Doctorate,Martina.Gates@oraclemail.com,Yes,Female,3,94246,"E: 90,000 - 109,999",1,Sales,2,S,176000,1,1,Dog,0,Own,5,18,2,6,2,US,guest3088
1053995,Gould,Norris,334 Anawan St,2769,35859,Rehoboth,1136,Massachusetts,102,United States,11,North America,46,30,153,Bachelors,Norris.Gould@oraclemail.com,Yes,Male,1,108991,"E: 90,000 - 109,999",0,Labor,0,S,0,1,0,Unknown,0,Rent,6,10,6,5,10,US,guest3426
1054013,Parrish,Laurie,8 Guilford St,2134,35875,Allston,1136,Massachusetts,102,United States,11,North America,68,-1,65,Doctorate,Laurie.Parrish@oraclemail.com,,Female,2,59860,"C: 50,000 - 69,999",1,Business,3,M,0,2,0,Other,0,Rent,8,20,,7,1,US,guest896
1054503,Andrews,Mercedes,2000 Commwl Ave Fl 4,2466,69577,Newton,1136,Massachusetts,102,United States,11,North America,58,3,198,LessThanHS,Mercedes.Andrews@oraclemail.com,No,Female,2,39012,"B: 30,000 - 49,999",0,Sales,1,M,0,2,0,Dog,0,Rent,8,17,17,11,4,US,guest540
1056987,Boyer,Tracey,12a Prosepect St.,1966,67472,Rockport,1136,Massachusetts,102,United States,11,North America,62,8,332,Associates,Tracey.Boyer@oraclemail.com,Yes,Male,2,68531,"C: 50,000 - 69,999",0,Professional,0,M,0,2,0,Other,0,Rent,8,39,21,3,4,US,guest959
1054167,Mitchell,Bryce,100 Howe St ,1844,94521,Methuen,1136,Massachusetts,102,United States,11,North America,43,21,160,High School,Bryce.Mitchell@oraclemail.com,Yes,Male,3,9745,"A: Below 30,000",1,Labor,3,M,160000,2,2,Other,0,Own,6,5,5,6,16,US,guest3538
1054214,Valentine,Don,84 Mass Ave,2138,91111,Cambridge,1136,Massachusetts,102,United States,11,North America,53,37,407,Associates,Don.Valentine@oraclemail.com,Yes,Male,4,257,"A: Below 30,000",0,Professional,0,M,210000,1,1,Unknown,0,Own,6,8,8,1,17,US,guest1506
1054258,Schneider,Isabella,81 Providence St,1604,35800,Worcester,1136,Massachusetts,102,United States,11,North America,56,19,229,High School,Isabella.Schneider@oraclemail.com,Yes,Female,2,16296,"A: Below 30,000",0,Business,0,S,0,1,0,Unknown,0,Rent,9,34,28,10,6,US,guest2324
1054332,Bender,Robbie,515 Main St ,01420-8010,51534,Fitchburg,1136,Massachusetts,102,United States,11,North America,40,17,20,Associates,Robbie.Bender@oraclemail.com,Yes,Female,3,62724,"C: 50,000 - 69,999",2,Business,2,S,0,1,0,Unknown,0,Rent,7,18,6,3,17,US,guest2354
1054466,Duke,Loraine,100 Hartwell St ,1583,35818,West Boylston,1136,Massachusetts,102,United States,11,North America,57,14,338,Doctorate,Loraine.Duke@oraclemail.com,Yes,Female,2,114667,"F: 110,000 - 129,999",1,Professional,0,M,27906,2,1,Unknown,0,Own,8,12,12,0,1,US,guest748
1054563,Mcfarland,Roland,125 Meadowbrook Rd ,02459-3000,49302,Newton Center,1136,Massachusetts,102,United States,11,North America,37,38,50,Masters,Roland.Mcfarland@oraclemail.com,Yes,Male,1,83452,"D: 70,000 - 89,999",1,Business,1,S,190000,1,1,Unknown,0,Own,4,1,1,5,5,US,guest167
1055315,Barnes,Emery,489 Winthrop St ,02155-2349,67948,Medford,1136,Massachusetts,102,United States,11,North America,43,31,284,Associates,Emery.Barnes@oraclemail.com,Yes,Male,7,23164,"A: Below 30,000",2,Clerical,1,M,490000,2,2,Dog,0,Own,6,5,5,6,20,US,guest1139
1092617,Madden,Edgar,2700 Colorado Ave,90404,49549,Santa Monica,1134,California,102,United States,11,North America,33,6,699,Associates,Edgar.Madden@oraclemail.com,Yes,Male,1,57726,"C: 50,000 - 69,999",2,Professional,2,S,0,1,0,Unknown,0,Rent,4,4,4,3,4,US,guest20
1091789,Bouchier,Huguetta,AVENUE DES 1ÈRE DIVISIONS FRANÇAISES,13200,71035,ARLES,1002,,160,France,14,Europe,46,0,285,Bachelors,Huguetta.Bouchier@oraclemail.com,,Female,5,77020,"D: 70,000 - 89,999",0,Professional,0,M,80000,1,2,Unknown,0,Own,7,27,,2,10,FR,guest3336
1091862,Anciaux,Clodia,56 RUE DE LA RÉPUBLIQUE,42600,96805,MONTBRISON,1002,,160,France,14,Europe,73,-1,104,Doctorate,Clodia.Anciaux@oraclemail.com,,Female,1,83861,"D: 70,000 - 89,999",0,Professional,0,S,0,1,0,Dog,0,Own,10,41,,10,10,FR,guest4498
